"link","gameId","date","game_pbp_links"
"/nba/game/_/gameId/400974856/bucks-hornets","400974856","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974856"
"/nba/game/_/gameId/400974857/pacers-cavaliers","400974857","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974857"
"/nba/game/_/gameId/400974858/hawks-76ers","400974858","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974858"
"/nba/game/_/gameId/400974859/suns-wizards","400974859","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974859"
"/nba/game/_/gameId/400974860/kings-celtics","400974860","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974860"
"/nba/game/_/gameId/400974861/bulls-heat","400974861","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974861"
"/nba/game/_/gameId/400974862/rockets-knicks","400974862","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974862"
"/nba/game/_/gameId/400974863/magic-grizzlies","400974863","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974863"
"/nba/game/_/gameId/400974864/timberwolves-pelicans","400974864","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974864"
"/nba/game/_/gameId/400974865/raptors-nuggets","400974865","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974865"
"/nba/game/_/gameId/400974866/trail-blazers-jazz","400974866","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974866"
"/nba/game/_/gameId/400974867/mavericks-clippers","400974867","20171101","https://www.espn.com/nba/playbyplay/_/gameId/400974867"
"/nba/game/_/gameId/401070792/thunder-hornets","401070792","20181101","https://www.espn.com/nba/playbyplay/_/gameId/401070792"
"/nba/game/_/gameId/401070793/nuggets-cavaliers","401070793","20181101","https://www.espn.com/nba/playbyplay/_/gameId/401070793"
"/nba/game/_/gameId/401070794/clippers-76ers","401070794","20181101","https://www.espn.com/nba/playbyplay/_/gameId/401070794"
"/nba/game/_/gameId/401070795/kings-hawks","401070795","20181101","https://www.espn.com/nba/playbyplay/_/gameId/401070795"
"/nba/game/_/gameId/401070796/bucks-celtics","401070796","20181101","https://www.espn.com/nba/playbyplay/_/gameId/401070796"
"/nba/game/_/gameId/401070797/pelicans-trail-blazers","401070797","20181101","https://www.espn.com/nba/playbyplay/_/gameId/401070797"
"/nba/game/_/gameId/401160711/rockets-nets","401160711","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160711"
"/nba/game/_/gameId/401160712/cavaliers-pacers","401160712","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160712"
"/nba/game/_/gameId/401160713/bucks-magic","401160713","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160713"
"/nba/game/_/gameId/401160714/knicks-celtics","401160714","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160714"
"/nba/game/_/gameId/401160715/pistons-bulls","401160715","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160715"
"/nba/game/_/gameId/401160716/lakers-mavericks","401160716","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160716"
"/nba/game/_/gameId/401160717/jazz-kings","401160717","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160717"
"/nba/game/_/gameId/401160718/spurs-warriors","401160718","20191101","https://www.espn.com/nba/playbyplay/_/gameId/401160718"
"/nba/game/_/gameId/401359918/cavaliers-hornets","401359918","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359918"
"/nba/game/_/gameId/401359919/spurs-pacers","401359919","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359919"
"/nba/game/_/gameId/401359920/trail-blazers-76ers","401359920","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359920"
"/nba/game/_/gameId/401359921/wizards-hawks","401359921","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359921"
"/nba/game/_/gameId/401359922/bulls-celtics","401359922","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359922"
"/nba/game/_/gameId/401359923/raptors-knicks","401359923","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359923"
"/nba/game/_/gameId/401359924/nuggets-grizzlies","401359924","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359924"
"/nba/game/_/gameId/401359925/magic-timberwolves","401359925","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359925"
"/nba/game/_/gameId/401359926/thunder-clippers","401359926","20211101","https://www.espn.com/nba/playbyplay/_/gameId/401359926"
"/nba/game/_/gameId/401468258/bulls-nets","401468258","20221101","https://www.espn.com/nba/playbyplay/_/gameId/401468258"
"/nba/game/_/gameId/401468259/warriors-heat","401468259","20221101","https://www.espn.com/nba/playbyplay/_/gameId/401468259"
"/nba/game/_/gameId/401468260/magic-thunder","401468260","20221101","https://www.espn.com/nba/playbyplay/_/gameId/401468260"
"/nba/game/_/gameId/401468261/timberwolves-suns","401468261","20221101","https://www.espn.com/nba/playbyplay/_/gameId/401468261"
"/nba/game/_/gameId/401584743/trail-blazers-pistons","401584743","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584743"
"/nba/game/_/gameId/401584744/bucks-raptors","401584744","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584744"
"/nba/game/_/gameId/401584745/wizards-hawks","401584745","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584745"
"/nba/game/_/gameId/401584746/pacers-celtics","401584746","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584746"
"/nba/game/_/gameId/401584747/nets-heat","401584747","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584747"
"/nba/game/_/gameId/401584748/cavaliers-knicks","401584748","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584748"
"/nba/game/_/gameId/401584749/pelicans-thunder","401584749","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584749"
"/nba/game/_/gameId/401584750/hornets-rockets","401584750","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584750"
"/nba/game/_/gameId/401584751/nuggets-timberwolves","401584751","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584751"
"/nba/game/_/gameId/401584752/bulls-mavericks","401584752","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584752"
"/nba/game/_/gameId/401584753/grizzlies-jazz","401584753","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584753"
"/nba/game/_/gameId/401584754/kings-warriors","401584754","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584754"
"/nba/game/_/gameId/401584755/clippers-lakers","401584755","20231101","https://www.espn.com/nba/playbyplay/_/gameId/401584755"
"/nba/game/_/gameId/400578541/spurs-76ers","400578541","20141201","https://www.espn.com/nba/playbyplay/_/gameId/400578541"
"/nba/game/_/gameId/400578542/heat-wizards","400578542","20141201","https://www.espn.com/nba/playbyplay/_/gameId/400578542"
"/nba/game/_/gameId/400578543/nuggets-jazz","400578543","20141201","https://www.espn.com/nba/playbyplay/_/gameId/400578543"
"/nba/game/_/gameId/400578544/timberwolves-clippers","400578544","20141201","https://www.espn.com/nba/playbyplay/_/gameId/400578544"
"/nba/game/_/gameId/400828149/wizards-cavaliers","400828149","20151201","https://www.espn.com/nba/playbyplay/_/gameId/400828149"
"/nba/game/_/gameId/400828150/lakers-76ers","400828150","20151201","https://www.espn.com/nba/playbyplay/_/gameId/400828150"
"/nba/game/_/gameId/400828151/suns-nets","400828151","20151201","https://www.espn.com/nba/playbyplay/_/gameId/400828151"
"/nba/game/_/gameId/400828152/magic-timberwolves","400828152","20151201","https://www.espn.com/nba/playbyplay/_/gameId/400828152"
"/nba/game/_/gameId/400828153/grizzlies-pelicans","400828153","20151201","https://www.espn.com/nba/playbyplay/_/gameId/400828153"
"/nba/game/_/gameId/400828154/mavericks-trail-blazers","400828154","20151201","https://www.espn.com/nba/playbyplay/_/gameId/400828154"
"/nba/game/_/gameId/400899365/mavericks-hornets","400899365","20161201","https://www.espn.com/nba/playbyplay/_/gameId/400899365"
"/nba/game/_/gameId/400899367/bucks-nets","400899367","20161201","https://www.espn.com/nba/playbyplay/_/gameId/400899367"
"/nba/game/_/gameId/400899392/magic-grizzlies","400899392","20161201","https://www.espn.com/nba/playbyplay/_/gameId/400899392"
"/nba/game/_/gameId/400899395/clippers-cavaliers","400899395","20161201","https://www.espn.com/nba/playbyplay/_/gameId/400899395"
"/nba/game/_/gameId/400899434/heat-jazz","400899434","20161201","https://www.espn.com/nba/playbyplay/_/gameId/400899434"
"/nba/game/_/gameId/400899436/rockets-warriors","400899436","20161201","https://www.espn.com/nba/playbyplay/_/gameId/400899436"
"/nba/game/_/gameId/400975069/warriors-magic","400975069","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975069"
"/nba/game/_/gameId/400975071/pistons-wizards","400975071","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975071"
"/nba/game/_/gameId/400975070/pacers-raptors","400975070","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975070"
"/nba/game/_/gameId/400975072/hornets-heat","400975072","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975072"
"/nba/game/_/gameId/400975073/kings-bulls","400975073","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975073"
"/nba/game/_/gameId/400975074/spurs-grizzlies","400975074","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975074"
"/nba/game/_/gameId/400975075/timberwolves-thunder","400975075","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975075"
"/nba/game/_/gameId/400975076/pelicans-jazz","400975076","20171201","https://www.espn.com/nba/playbyplay/_/gameId/400975076"
"/nba/game/_/gameId/401071011/bucks-knicks","401071011","20181201","https://www.espn.com/nba/playbyplay/_/gameId/401071011"
